Date,Open,High,Low,Close,Adj Close,Volume,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2014-01-02,555.647278,556.788025,552.06073,554.481689,554.481689,3656400,554.481689,554.481689,554.481689,0.0,0,0,0.0
2014-01-03,555.418152,556.379578,550.401978,550.436829,550.436829,3345800,550.436829,554.3825320762448,554.4550859228949,-0.07255384665006659,0,0,0.0
2014-01-06,554.42688,557.340942,551.1541139999999,556.573853,556.573853,3551800,556.573853,554.4501935291144,554.4726379539154,-0.022444424801051355,0,0,0.0
2014-01-07,560.399475,567.717041,558.486633,567.303589,567.303589,5124300,567.303589,555.4219214279897,554.7328901951058,0.689031232883849,0,0,0.0
2014-01-08,570.860291,571.517822,564.528992,568.484192,568.484192,4501700,568.484192,556.5581323845281,555.0538073546787,1.504325029849383,0,0,0.0
2014-01-09,569.585083,569.973572,560.678467,563.0097049999999,563.0097049999999,4184500,563.0097049999999,557.0807857179626,555.2267277224065,1.8540579955561043,0,0,0.0
2014-01-10,567.413208,567.413208,559.029602,562.979797,562.979797,4302900,562.979797,557.5292640029874,555.3848687971481,2.1443952058392597,0,0,0.0
2014-01-13,561.131714,571.3135990000001,556.499084,559.39325,559.39325,4855800,559.39325,557.6620655230256,555.4614881087755,2.2005774142501195,0,0,0.0
2014-01-14,566.850281,573.350952,561.938721,572.553955,572.553955,4983700,572.553955,558.8791330960801,555.8362698830259,3.0428632130541473,0,0,0.0
2014-01-15,574.342224,575.343445,569.759399,572.165405,572.165405,3915000,572.165405,560.026852615983,556.2147165136984,3.812136102284626,0,0,0.0
2014-01-16,572.40448,576.802979,571.856567,575.9511719999999,575.9511719999999,3380300,575.9511719999999,561.5294576923327,556.7143619905389,4.81509570179378,0,0,0.0
2014-01-17,576.2650150000001,578.147949,569.9636230000001,573.116821,573.116821,5422800,573.116821,562.6352445010878,557.1343187446978,5.500925756389961,0,0,0.0
2014-01-21,578.297424,579.82666,573.500366,579.677246,579.677246,3974500,579.677246,564.4018109814449,557.7612624185949,6.640548562849972,0,0,0.0
2014-01-22,581.12677,581.764404,577.2662349999999,580.334778,580.334778,3154500,580.334778,566.1486830746395,558.4252691456286,7.723413929010917,0,0,0.0
2014-01-23,577.8341059999999,579.074463,575.029663,577.883972,577.883972,3912700,577.883972,567.4514706586222,559.0048346641871,8.446635994435042,0,0,0.0
2014-01-24,573.355896,574.6211549999999,559.4031980000001,559.81665,559.81665,7814000,559.81665,566.6123838456531,559.0287719075682,7.583611938084914,0,0,0.0
2014-01-27,560.947449,561.146667,539.1142580000001,548.558838,548.558838,8739800,548.558838,564.4629477873419,558.6943345482463,5.768613239095657,0,0,0.0
2014-01-28,553.086914,560.773071,552.897583,559.4082030000001,559.4082030000001,4436900,559.4082030000001,563.8707260969833,558.7167739923761,5.153952104607129,0,0,0.0
2014-01-29,557.470459,558.780579,547.6572269999999,551.39325,551.39325,4777500,551.39325,562.3683235306437,558.4801882834496,3.8881352471941,0,0,0.0
2014-01-30,570.362122,574.0931400000001,561.520264,565.5750730000001,565.5750730000001,10220800,565.5750730000001,562.7447093796112,558.7036084785931,4.041100901018126,0,0,0.0
2014-01-31,583.487915,591.054565,573.41571,588.2799679999999,588.2799679999999,11174200,588.2799679999999,566.0295204597854,559.7243685683544,6.305151891431024,0,0,0.0
2014-02-03,587.398315,588.653564,563.8914179999999,564.598755,564.598755,9172400,564.598755,565.8567881994783,559.882250995215,5.9745372042632425,0,0,0.0
2014-02-04,566.870239,575.343445,566.38208,566.954895,566.954895,5644800,566.954895,565.985238945981,560.1042150647601,5.881023881220926,0,0,0.0
2014-02-05,569.555176,573.2363889999999,561.90387,569.465515,569.465515,4806800,569.465515,566.3925599060075,560.3981614026918,5.994398503315665,0,0,0.0
2014-02-06,573.41571,577.913818,571.632385,577.814209,577.814209,3907600,577.814209,567.7619324169204,560.9583718757276,6.803560541192837,0,0,0.0
2014-02-07,581.6348879999999,586.7507320000001,578.113098,586.5215450000001,586.5215450000001,5292000,586.5215450000001,570.1609704576653,561.8354471318324,8.325523325832819,0,0,0.0
2014-02-10,583.712097,588.99231,582.327271,584.274963,584.274963,3904800,584.274963,572.0249082104833,562.6305143228608,9.394393887622527,0,0,0.0
2014-02-11,587.88147,593.709656,583.916321,592.867798,592.867798,4116900,592.867798,574.9508189354358,563.7693334205165,11.181485514919245,0,0,0.0
2014-02-12,592.2799679999999,592.778137,588.484192,591.129272,591.129272,3461800,591.129272,577.3595683415032,564.8622287595631,12.497339581940082,1,10,0.0
2014-02-13,588.17041,597.709656,587.627441,597.709656,597.709656,3686400,597.709656,580.6597384388182,566.291386705614,14.368351733204236,0,10,65.80383999999981
2014-02-14,595.572632,599.946228,594.172913,599.1542360000001,599.1542360000001,4389700,599.1542360000001,583.8911647638987,567.8319011151526,16.059263648746082,0,10,80.24964000000068
2014-02-18,598.461792,604.17041,597.75946,603.179138,603.179138,4233500,603.179138,587.5346361068376,569.6233031454851,17.911332961352514,1,20,120.49865999999838
2014-02-19,600.399536,602.352234,596.514099,598.92511,598.92511,4222900,598.92511,589.7829299789344,571.1750272751376,18.607902703796753,-1,10,17.709049999999706
2014-02-20,599.323608,601.191589,597.8690190000001,599.8067629999999,599.8067629999999,3414300,599.8067629999999,591.8425622407814,572.7534101770319,19.089152063749452,0,10,17.709049999999706
2014-02-21,601.649841,602.676025,599.174133,599.6474,599.6474,3738500,599.6474,593.500332378736,574.2859949177899,19.214337460946012,0,10,17.709049999999706
2014-02-24,600.429443,607.801819,600.2999269999999,603.991089,603.991089,3361100,603.991089,595.737324799831,575.9854021477057,19.751922652125245,0,10,17.709049999999706
2014-02-25,605.699707,609.963684,602.950012,607.722107,607.722107,2888100,607.722107,598.1470155221282,577.6973945027123,20.449621019415872,0,10,17.709049999999706
2014-02-26,609.714661,612.1455080000001,604.61377,607.8067629999999,607.8067629999999,3979100,607.8067629999999,600.0368782667015,579.2778234136509,20.759054853050543,0,10,17.709049999999706
2014-02-27,606.920105,609.8292240000001,606.232666,607.328613,607.328613,2529400,607.328613,601.3031646342037,580.58476142501,20.71840320919364,0,10,17.709049999999706
2014-02-28,607.891479,609.809265,600.857849,605.555237,605.555237,4644500,605.555237,601.9965427315856,581.6772203423113,20.319322389274248,0,10,17.709049999999706
2014-03-03,601.1218259999999,601.664795,593.844116,599.099426,599.099426,4225300,599.099426,601.5230111507184,582.4412230865022,19.081788064216198,0,10,17.709049999999706
2014-03-04,605.231445,605.729553,602.491699,605.186584,605.186584,2946300,605.186584,602.0560576405492,583.3291187131603,18.726938927388915,0,10,17.709049999999706
2014-03-05,605.256348,609.256348,603.443176,606.8553469999999,606.8553469999999,2479700,606.8553469999999,602.657758552921,584.1204619045038,18.53729664841717,0,10,17.709049999999706
2014-03-06,608.857849,610.785645,607.024719,607.527832,607.527832,2545600,607.527832,603.1524479130525,584.7583705804703,18.39407733258213,0,10,17.709049999999706
